id,name,type,source
3973,LHCGR,gene/protein,NCBI
3991,LIPE,gene/protein,NCBI
3993,LLGL2,gene/protein,NCBI
3996,LLGL1,gene/protein,NCBI
4007,PRICKLE3,gene/protein,NCBI
4017,LOXL2,gene/protein,NCBI
4046,LSP1,gene/protein,NCBI
4103,MAGEA4,gene/protein,NCBI
4118,MAL,gene/protein,NCBI
4123,MAN2C1,gene/protein,NCBI
4128,MAOA,gene/protein,NCBI
4193,MDM2,gene/protein,NCBI
4194,MDM4,gene/protein,NCBI
4211,MEIS1,gene/protein,NCBI
4214,MAP3K1,gene/protein,NCBI
4240,MFGE8,gene/protein,NCBI
4253,MIA2,gene/protein,NCBI
4282,MIF,gene/protein,NCBI
4283,CXCL9,gene/protein,NCBI
4311,MME,gene/protein,NCBI
4312,MMP1,gene/protein,NCBI
4319,MMP10,gene/protein,NCBI
4323,MMP14,gene/protein,NCBI
4361,MRE11,gene/protein,NCBI
4363,ABCC1,gene/protein,NCBI
4485,MST1,gene/protein,NCBI
4504,MT3,gene/protein,NCBI
4548,MTR,gene/protein,NCBI
4619,MYH1,gene/protein,NCBI
4627,MYH9,gene/protein,NCBI
4654,MYOD1,gene/protein,NCBI
4660,PPP1R12B,gene/protein,NCBI
4683,NBN,gene/protein,NCBI
4695,NDUFA2,gene/protein,NCBI
4696,NDUFA3,gene/protein,NCBI
4702,NDUFA8,gene/protein,NCBI
4722,NDUFS3,gene/protein,NCBI
4734,NEDD4,gene/protein,NCBI
4763,NF1,gene/protein,NCBI
4771,NF2,gene/protein,NCBI
4802,NFYC,gene/protein,NCBI
4810,NHS,gene/protein,NCBI
4829,NMBR,gene/protein,NCBI
4835,NQO2,gene/protein,NCBI
4846,NOS3,gene/protein,NCBI
4853,gonococcal endophthalmia,disease,MONDO
4855,NOTCH4,gene/protein,NCBI
4897,NRCAM,gene/protein,NCBI
4919,ROR1,gene/protein,NCBI
4928,NUP98,gene/protein,NCBI
4948,OCA2,gene/protein,NCBI
5002,SLC22A18,gene/protein,NCBI
5047,PAEP,gene/protein,NCBI
5055,SERPINB2,gene/protein,NCBI
5058,leiomyosarcoma,disease,MONDO
5100,systemic sclerosis,disease,MONDO
5138,PDE2A,gene/protein,NCBI
5154,PDGFA,gene/protein,NCBI
5170,PDPK1,gene/protein,NCBI
5174,PDZK1,gene/protein,NCBI
5187,PER1,gene/protein,NCBI
5205,ATP8B1,gene/protein,NCBI
5210,PFKFB4,gene/protein,NCBI
5241,PGR,gene/protein,NCBI
5257,PHKB,gene/protein,NCBI
5270,SERPINE2,gene/protein,NCBI
5291,PIK3CB,gene/protein,NCBI
5292,PIM1,gene/protein,NCBI
5300,PIN1,gene/protein,NCBI
5321,PLA2G4A,gene/protein,NCBI
5351,PLOD1,gene/protein,NCBI
5358,PLS3,gene/protein,NCBI
5364,PLXNB1,gene/protein,NCBI
5407,PNLIPRP1,gene/protein,NCBI
5429,POLH,gene/protein,NCBI
5451,POU2F1,gene/protein,NCBI
5464,PPA1,gene/protein,NCBI
5562,PRKAA1,gene/protein,NCBI
5563,PRKAA2,gene/protein,NCBI
5625,PRODH,gene/protein,NCBI
5631,PRPS1,gene/protein,NCBI
5638,PRRG1,gene/protein,NCBI
5655,KLK10,gene/protein,NCBI
5742,PTGS1,gene/protein,NCBI
5744,PTHLH,gene/protein,NCBI
5784,PTPN14,gene/protein,NCBI
5788,PTPRC,gene/protein,NCBI
5789,PTPRD,gene/protein,NCBI
5880,RAC2,gene/protein,NCBI
5888,RAD51,gene/protein,NCBI
5889,RAD51C,gene/protein,NCBI
5890,RAD51B,gene/protein,NCBI
5894,RAF1,gene/protein,NCBI
5902,RANBP1,gene/protein,NCBI
5909,RAP1GAP,gene/protein,NCBI
5916,RARG,gene/protein,NCBI
5924,RASGRF2,gene/protein,NCBI
5935,RBM3,gene/protein,NCBI
5965,RECQL,gene/protein,NCBI
5990,RFX2,gene/protein,NCBI
5997,RGS2,gene/protein,NCBI
6007,RHD,gene/protein,NCBI
6147,RPL23A,gene/protein,NCBI
6160,RPL31,gene/protein,NCBI
6181,RPLP2,gene/protein,NCBI
6191,RPS4X,gene/protein,NCBI
6199,RPS6KB2,gene/protein,NCBI
6201,RPS7,gene/protein,NCBI
6202,extrahepatic bile duct adenosquamous carcinoma,disease,MONDO
6236,RRAD,gene/protein,NCBI
6249,CLIP1,gene/protein,NCBI
6257,RXRB,gene/protein,NCBI
6338,SCNN1B,gene/protein,NCBI
6342,SCP2,gene/protein,NCBI
6416,MAP2K4,gene/protein,NCBI
6423,SFRP2,gene/protein,NCBI
6425,SFRP5,gene/protein,NCBI
6426,SRSF1,gene/protein,NCBI
6492,SIM1,gene/protein,NCBI
6499,SKIV2L,gene/protein,NCBI
6504,SLAMF1,gene/protein,NCBI
6518,SLC2A5,gene/protein,NCBI
6531,SLC6A3,gene/protein,NCBI
6547,exanthem (disease),disease,MONDO
6549,SLC9A2,gene/protein,NCBI
6591,panniculitis,disease,MONDO
6602,porokeratosis (disease),disease,MONDO
6615,sweat gland disease,disease,MONDO
6623,SNCG,gene/protein,NCBI
6653,SORL1,gene/protein,NCBI
6683,SPAST,gene/protein,NCBI
6696,SPP1,gene/protein,NCBI
6709,SPTAN1,gene/protein,NCBI
6776,STAT5A,gene/protein,NCBI
6811,STX5,gene/protein,NCBI
6834,SURF1,gene/protein,NCBI
6916,TBXAS1,gene/protein,NCBI
6926,TBX3,gene/protein,NCBI
6935,ZEB1,gene/protein,NCBI
6944,VPS72,gene/protein,NCBI
6950,TCP1,gene/protein,NCBI
7007,TECTA,gene/protein,NCBI
7010,TEK,gene/protein,NCBI
7016,TESK1,gene/protein,NCBI
7020,TFAP2A,gene/protein,NCBI
7025,chancre,disease,MONDO
7037,TFRC,gene/protein,NCBI
7052,TGM2,gene/protein,NCBI
7057,THBS1,gene/protein,NCBI
7059,THBS3,gene/protein,NCBI
7087,ICAM5,gene/protein,NCBI
7090,TLE3,gene/protein,NCBI
7092,TLL1,gene/protein,NCBI
7106,TSPAN4,gene/protein,NCBI
7145,TNS1,gene/protein,NCBI
7150,TOP1,gene/protein,NCBI
7159,TP53BP2,gene/protein,NCBI
7161,TP73,gene/protein,NCBI
7171,TPM4,gene/protein,NCBI
7179,autoimmune disease,disease,MONDO
7223,TRPC4,gene/protein,NCBI
7267,TTC3,gene/protein,NCBI
7295,TXN,gene/protein,NCBI
7348,UPK1B,gene/protein,NCBI
7355,SLC35A2,gene/protein,NCBI
7421,VDR,gene/protein,NCBI
7423,VEGFB,gene/protein,NCBI
7424,VEGFC,gene/protein,NCBI
7431,VIM,gene/protein,NCBI
7468,NSD2,gene/protein,NCBI
7480,WNT10B,gene/protein,NCBI
7494,XBP1,gene/protein,NCBI
7498,XDH,gene/protein,NCBI
7516,XRCC2,gene/protein,NCBI
7517,XRCC3,gene/protein,NCBI
7627,ZNF75A,gene/protein,NCBI
7818,Hyper-IgE recurrent infection syndrome 1,disease,MONDO
7852,CXCR4,gene/protein,NCBI
7913,DEK,gene/protein,NCBI
7916,PRRC2A,gene/protein,NCBI
7923,HSD17B8,gene/protein,NCBI
8021,NUP214,gene/protein,NCBI
8029,CUBN,gene/protein,NCBI
8038,ADAM12,gene/protein,NCBI
8076,MFAP5,gene/protein,NCBI
8085,KMT2D,gene/protein,NCBI
8087,FXR1,gene/protein,NCBI
8202,NCOA3,gene/protein,NCBI
8204,NRIP1,gene/protein,NCBI
8291,DYSF,gene/protein,NCBI
8347,H2BC4,gene/protein,NCBI
8359,H4C1,gene/protein,NCBI
8412,BCAR3,gene/protein,NCBI
8493,PPM1D,gene/protein,NCBI
8518,ELP1,gene/protein,NCBI
8526,DGKE,gene/protein,NCBI
8528,DDO,gene/protein,NCBI
8542,APOL1,gene/protein,NCBI
8563,THOC5,gene/protein,NCBI
8614,STC2,gene/protein,NCBI
8636,SSNA1,gene/protein,NCBI
8648,NCOA1,gene/protein,NCBI
8863,PER3,gene/protein,NCBI
8864,PER2,gene/protein,NCBI
8871,SYNJ2,gene/protein,NCBI
8886,DDX18,gene/protein,NCBI
8887,TAX1BP1,gene/protein,NCBI
8894,EIF2S2,gene/protein,NCBI
8899,PRPF4B,gene/protein,NCBI
8907,AP1M1,gene/protein,NCBI
8914,TIMELESS,gene/protein,NCBI
8997,KALRN,gene/protein,NCBI
9048,ARTN,gene/protein,NCBI
9056,SLC7A7,gene/protein,NCBI
9064,MAP3K6,gene/protein,NCBI
9076,CLDN1,gene/protein,NCBI
9118,INA,gene/protein,NCBI
9136,RRP9,gene/protein,NCBI
9152,SLC6A5,gene/protein,NCBI
9154,SLC28A1,gene/protein,NCBI
9175,MAP3K13,gene/protein,NCBI
9208,LRRFIP1,gene/protein,NCBI
9260,PDLIM7,gene/protein,NCBI
9282,MED14,gene/protein,NCBI
9411,ARHGAP29,gene/protein,NCBI
9429,ABCG2,gene/protein,NCBI
9462,RASAL2,gene/protein,NCBI
9472,AKAP6,gene/protein,NCBI
9540,TP53I3,gene/protein,NCBI
9563,H6PD,gene/protein,NCBI
9564,BCAR1,gene/protein,NCBI
9576,SPAG6,gene/protein,NCBI
9582,APOBEC3B,gene/protein,NCBI
9611,NCOR1,gene/protein,NCBI
9623,TCL1B,gene/protein,NCBI
9635,CLCA2,gene/protein,NCBI
9647,PPM1F,gene/protein,NCBI
9668,ZNF432,gene/protein,NCBI
9726,ZNF646,gene/protein,NCBI
9744,ACAP1,gene/protein,NCBI
9754,STARD8,gene/protein,NCBI
9759,HDAC4,gene/protein,NCBI
9801,MRPL19,gene/protein,NCBI
9817,KEAP1,gene/protein,NCBI
9821,RB1CC1,gene/protein,NCBI
9839,ZEB2,gene/protein,NCBI
9877,ZC3H11A,gene/protein,NCBI
9884,LRRC37A,gene/protein,NCBI
9901,SRGAP3,gene/protein,NCBI
9908,G3BP2,gene/protein,NCBI
9940,DLEC1,gene/protein,NCBI
9968,MED12,gene/protein,NCBI
9986,RCE1,gene/protein,NCBI
10010,TANK,gene/protein,NCBI
10016,PDCD6,gene/protein,NCBI
10045,SH2D3A,gene/protein,NCBI
10058,ABCB6,gene/protein,NCBI
10139,ARFRP1,gene/protein,NCBI
10142,AKAP9,gene/protein,NCBI
10160,FARP1,gene/protein,NCBI
10178,TENM1,gene/protein,NCBI
10236,HNRNPR,gene/protein,NCBI
10270,AKAP8,gene/protein,NCBI
10276,NET1,gene/protein,NCBI
10297,APC2,gene/protein,NCBI
10318,TNIP1,gene/protein,NCBI
10343,PKDREJ,gene/protein,NCBI
10371,SEMA3A,gene/protein,NCBI
10381,TUBB3,gene/protein,NCBI
10397,NDRG1,gene/protein,NCBI
10457,GPNMB,gene/protein,NCBI
10480,EIF3M,gene/protein,NCBI
10481,angioedema,disease,MONDO
10499,NCOA2,gene/protein,NCBI
10542,LAMTOR5,gene/protein,NCBI
10551,AGR2,gene/protein,NCBI
10558,SPTLC1,gene/protein,NCBI
10564,ARFGEF2,gene/protein,NCBI
10579,TACC2,gene/protein,NCBI
10580,SORBS1,gene/protein,NCBI
10599,SLCO1B1,gene/protein,NCBI
10660,LBX1,gene/protein,NCBI
10712,FAM189B,gene/protein,NCBI
10916,MAGED2,gene/protein,NCBI
10940,POP1,gene/protein,NCBI
11009,IL24,gene/protein,NCBI
11018,TMED1,gene/protein,NCBI
11041,B4GAT1,gene/protein,NCBI
11067,DEPP1,gene/protein,NCBI
11129,CLASRP,gene/protein,NCBI
11179,ZNF277,gene/protein,NCBI
11188,NISCH,gene/protein,NCBI
11193,WBP4,gene/protein,NCBI
11194,ABCB8,gene/protein,NCBI
11250,GPR45,gene/protein,NCBI
22795,NID2,gene/protein,NCBI
22843,PPM1E,gene/protein,NCBI
22844,FRMPD1,gene/protein,NCBI
22878,TRAPPC8,gene/protein,NCBI
22891,ZNF365,gene/protein,NCBI
22943,DKK1,gene/protein,NCBI
22948,CCT5,gene/protein,NCBI
22982,DIP2C,gene/protein,NCBI
23008,KLHDC10,gene/protein,NCBI
23013,SPEN,gene/protein,NCBI
23033,DOP1A,gene/protein,NCBI
23054,NCOA6,gene/protein,NCBI
23061,TBC1D9B,gene/protein,NCBI
23101,MCF2L2,gene/protein,NCBI
23127,COLGALT2,gene/protein,NCBI
23136,EPB41L3,gene/protein,NCBI
23152,CIC,gene/protein,NCBI
23163,GGA3,gene/protein,NCBI
23174,ZCCHC14,gene/protein,NCBI
23179,RGL1,gene/protein,NCBI
23210,JMJD6,gene/protein,NCBI
23224,SYNE2,gene/protein,NCBI
23245,ASTN2,gene/protein,NCBI
23301,EHBP1,gene/protein,NCBI
23339,VPS39,gene/protein,NCBI
23345,SYNE1,gene/protein,NCBI
23352,UBR4,gene/protein,NCBI
23387,SIK3,gene/protein,NCBI
23406,COTL1,gene/protein,NCBI
23411,SIRT1,gene/protein,NCBI
23456,ABCB10,gene/protein,NCBI
23462,HEY1,gene/protein,NCBI
23493,HEY2,gene/protein,NCBI
23499,MACF1,gene/protein,NCBI
23503,ZFYVE26,gene/protein,NCBI
23522,KAT6B,gene/protein,NCBI
23528,ZNF281,gene/protein,NCBI
23650,TRIM29,gene/protein,NCBI
23673,STX12,gene/protein,NCBI
23678,SGK3,gene/protein,NCBI
23705,CADM1,gene/protein,NCBI
24149,ZNF318,gene/protein,NCBI
25800,SLC39A6,gene/protein,NCBI
25824,PRDX5,gene/protein,NCBI
25836,NIPBL,gene/protein,NCBI
26037,SIPA1L1,gene/protein,NCBI
26038,CHD5,gene/protein,NCBI
26040,SETBP1,gene/protein,NCBI
26060,APPL1,gene/protein,NCBI
26088,GGA1,gene/protein,NCBI
26092,TOR1AIP1,gene/protein,NCBI
26150,RIBC2,gene/protein,NCBI
26227,PHGDH,gene/protein,NCBI
26269,FBXO8,gene/protein,NCBI
26280,IL1RAPL2,gene/protein,NCBI
26286,ARFGAP3,gene/protein,NCBI
26504,CNNM4,gene/protein,NCBI
26508,HEYL,gene/protein,NCBI
26528,DAZAP1,gene/protein,NCBI
26986,PABPC1,gene/protein,NCBI
27037,TRMT2A,gene/protein,NCBI
27098,CLUL1,gene/protein,NCBI
27246,RNF115,gene/protein,NCBI
27250,PDCD4,gene/protein,NCBI
27255,CNTN6,gene/protein,NCBI
27324,TOX3,gene/protein,NCBI
27333,GOLIM4,gene/protein,NCBI
27340,UTP20,gene/protein,NCBI
28316,CDH20,gene/protein,NCBI
28514,DLL1,gene/protein,NCBI
28957,MRPS28,gene/protein,NCBI
28998,MRPL13,gene/protein,NCBI
29072,SETD2,gene/protein,NCBI
29789,OLA1,gene/protein,NCBI
29942,PURG,gene/protein,NCBI
30818,KCNIP3,gene/protein,NCBI
30849,PIK3R4,gene/protein,NCBI
50485,SMARCAL1,gene/protein,NCBI
50618,ITSN2,gene/protein,NCBI
50649,ARHGEF4,gene/protein,NCBI
50838,TAS2R13,gene/protein,NCBI
51076,CUTC,gene/protein,NCBI
51081,MRPS7,gene/protein,NCBI
51112,TRAPPC12,gene/protein,NCBI
51129,ANGPTL4,gene/protein,NCBI
51167,CYB5R4,gene/protein,NCBI
51182,HSPA14,gene/protein,NCBI
51314,NME8,gene/protein,NCBI
51350,KRT76,gene/protein,NCBI
51361,HOOK1,gene/protein,NCBI
51388,NIP7,gene/protein,NCBI
51433,ANAPC5,gene/protein,NCBI
51466,EVL,gene/protein,NCBI
51533,PHF7,gene/protein,NCBI
51535,PPHLN1,gene/protein,NCBI
51564,HDAC7,gene/protein,NCBI
51649,MRPS23,gene/protein,NCBI
51692,CPSF3,gene/protein,NCBI
51702,PADI3,gene/protein,NCBI
51741,WWOX,gene/protein,NCBI
51763,INPP5K,gene/protein,NCBI
51804,SIX4,gene/protein,NCBI
53335,BCL11A,gene/protein,NCBI
54210,TREM1,gene/protein,NCBI
54437,SEMA5B,gene/protein,NCBI
54475,NLE1,gene/protein,NCBI
54498,SMOX,gene/protein,NCBI
54567,DLL4,gene/protein,NCBI
54584,GNB1L,gene/protein,NCBI
54600,UGT1A9,gene/protein,NCBI
54848,ARHGEF38,gene/protein,NCBI
54929,TMEM161A,gene/protein,NCBI
54995,OXSM,gene/protein,NCBI
55005,RMND1,gene/protein,NCBI
55110,MAGOHB,gene/protein,NCBI
55140,ELP3,gene/protein,NCBI
55146,ZDHHC4,gene/protein,NCBI
55183,RIF1,gene/protein,NCBI
55193,PBRM1,gene/protein,NCBI
55197,RPRD1A,gene/protein,NCBI
55205,ZNF532,gene/protein,NCBI
55206,SBNO1,gene/protein,NCBI
55214,P3H2,gene/protein,NCBI
55245,UQCC1,gene/protein,NCBI
55248,PACC1,gene/protein,NCBI
55254,TMEM39A,gene/protein,NCBI
55294,FBXW7,gene/protein,NCBI
55342,STRBP,gene/protein,NCBI
55554,KLK15,gene/protein,NCBI
55613,MTMR8,gene/protein,NCBI
55614,KIF16B,gene/protein,NCBI
55728,N4BP2,gene/protein,NCBI
55734,ZFP64,gene/protein,NCBI
55746,NUP133,gene/protein,NCBI
55760,DHX32,gene/protein,NCBI
55809,TRERF1,gene/protein,NCBI
55818,KDM3A,gene/protein,NCBI
55876,GSDMB,gene/protein,NCBI
55959,SULF2,gene/protein,NCBI
56100,PCDHGB6,gene/protein,NCBI
56121,PCDHB15,gene/protein,NCBI
56180,MOSPD1,gene/protein,NCBI
56287,GKN1,gene/protein,NCBI
56666,PANX2,gene/protein,NCBI
56929,FEM1C,gene/protein,NCBI
56942,CMC2,gene/protein,NCBI
56945,MRPS22,gene/protein,NCBI
56946,EMSY,gene/protein,NCBI
57084,SLC17A6,gene/protein,NCBI
57178,ZMIZ1,gene/protein,NCBI
57192,MCOLN1,gene/protein,NCBI
57452,GALNT16,gene/protein,NCBI
57535,KIAA1324,gene/protein,NCBI
57554,LRRC7,gene/protein,NCBI
57561,ARRDC3,gene/protein,NCBI
57595,PDZD4,gene/protein,NCBI
57643,ZSWIM5,gene/protein,NCBI
57692,MAGEE1,gene/protein,NCBI
57724,EPG5,gene/protein,NCBI
58189,WFDC1,gene/protein,NCBI
58505,OSTC,gene/protein,NCBI
59352,LGR6,gene/protein,NCBI
60626,RIC8A,gene/protein,NCBI
63035,BCORL1,gene/protein,NCBI
63926,ANKEF1,gene/protein,NCBI
63939,FAM217B,gene/protein,NCBI
63943,FKBPL,gene/protein,NCBI
63967,CLSPN,gene/protein,NCBI
64411,ARAP3,gene/protein,NCBI
64755,C16orf58,gene/protein,NCBI
64778,FNDC3B,gene/protein,NCBI
64780,MICAL1,gene/protein,NCBI
64881,PCDH20,gene/protein,NCBI
65005,MRPL9,gene/protein,NCBI
65059,RAPH1,gene/protein,NCBI
65125,WNK1,gene/protein,NCBI
79068,FTO,gene/protein,NCBI
79072,FASTKD3,gene/protein,NCBI
79659,DYNC2H1,gene/protein,NCBI
79677,SMC6,gene/protein,NCBI
79694,MANEA,gene/protein,NCBI
79723,SUV39H2,gene/protein,NCBI
79728,PALB2,gene/protein,NCBI
79759,ZNF668,gene/protein,NCBI
79770,TXNDC15,gene/protein,NCBI
79813,EHMT1,gene/protein,NCBI
79836,LONRF3,gene/protein,NCBI
79842,ZBTB3,gene/protein,NCBI
80018,NAA25,gene/protein,NCBI
80230,RUFY1,gene/protein,NCBI
80304,WDCP,gene/protein,NCBI
80306,MED28,gene/protein,NCBI
80324,PUS1,gene/protein,NCBI
80332,ADAM33,gene/protein,NCBI
80774,LIMD2,gene/protein,NCBI
80818,ZNF436,gene/protein,NCBI
80863,PRRT1,gene/protein,NCBI
81031,SLC2A10,gene/protein,NCBI
81037,CLPTM1L,gene/protein,NCBI
81494,CFHR5,gene/protein,NCBI
81628,TSC22D4,gene/protein,NCBI
81797,OR12D3,gene/protein,NCBI
83416,FCRL5,gene/protein,NCBI
83439,TCF7L1,gene/protein,NCBI
83479,DDX59,gene/protein,NCBI
83548,COG3,gene/protein,NCBI
83729,INHBE,gene/protein,NCBI
83734,ATG10,gene/protein,NCBI
83741,TFAP2D,gene/protein,NCBI
83990,BRIP1,gene/protein,NCBI
84033,OBSCN,gene/protein,NCBI
84075,FSCB,gene/protein,NCBI
84142,ABRAXAS1,gene/protein,NCBI
84146,ZNF644,gene/protein,NCBI
84166,NLRC5,gene/protein,NCBI
84215,ZNF541,gene/protein,NCBI
84258,SYT3,gene/protein,NCBI
84273,NOA1,gene/protein,NCBI
84376,HOOK3,gene/protein,NCBI
84445,LZTS2,gene/protein,NCBI
84456,L3MBTL3,gene/protein,NCBI
84541,KBTBD8,gene/protein,NCBI
84680,ACCS,gene/protein,NCBI
84725,PLEKHA8,gene/protein,NCBI
84804,MFSD9,gene/protein,NCBI
84866,TMEM25,gene/protein,NCBI
84899,TMTC4,gene/protein,NCBI
85236,H2BC12,gene/protein,NCBI
85377,MICALL1,gene/protein,NCBI
90353,CTU1,gene/protein,NCBI
90529,STPG1,gene/protein,NCBI
90853,SPOCD1,gene/protein,NCBI
91074,ANKRD30A,gene/protein,NCBI
91179,SCARF2,gene/protein,NCBI
91289,LMF2,gene/protein,NCBI
91433,RCCD1,gene/protein,NCBI
91608,RASL10B,gene/protein,NCBI
91653,BOC,gene/protein,NCBI
91801,ALKBH8,gene/protein,NCBI
92014,SLC25A51,gene/protein,NCBI
92140,MTDH,gene/protein,NCBI
92270,ATP6AP1L,gene/protein,NCBI
92483,LDHAL6B,gene/protein,NCBI
93587,TRMT10A,gene/protein,NCBI
94005,PIGS,gene/protein,NCBI
94234,FOXQ1,gene/protein,NCBI
113179,ADAT3,gene/protein,NCBI
113510,HELQ,gene/protein,NCBI
113828,FAM83F,gene/protein,NCBI
114571,SLC22A9,gene/protein,NCBI
114815,SORCS1,gene/protein,NCBI
114885,OSBPL11,gene/protein,NCBI
115352,FCRL3,gene/protein,NCBI
116113,FOXP4,gene/protein,NCBI
116135,LRRC3B,gene/protein,NCBI
116986,AGAP2,gene/protein,NCBI
117156,SCGB3A2,gene/protein,NCBI
120526,DNAJC24,gene/protein,NCBI
124989,EFCAB13,gene/protein,NCBI
125228,FAM210A,gene/protein,NCBI
126205,NLRP8,gene/protein,NCBI
126248,WDR88,gene/protein,NCBI
127707,KLHDC7A,gene/protein,NCBI
127795,C1orf87,gene/protein,NCBI
128218,TMEM125,gene/protein,NCBI
130540,FLACC1,gene/protein,NCBI
130872,AHSA2P,gene/protein,NCBI
131408,FAM131A,gene/protein,NCBI
131965,METTL6,gene/protein,NCBI
132112,RTP1,gene/protein,NCBI
132671,SPATA18,gene/protein,NCBI
133522,PPARGC1B,gene/protein,NCBI
134218,DNAJC21,gene/protein,NCBI
134510,UBLCP1,gene/protein,NCBI
135228,CD109,gene/protein,NCBI
136647,MPLKIP,gene/protein,NCBI
137872,ADHFE1,gene/protein,NCBI
138046,RALYL,gene/protein,NCBI
138883,OR1N1,gene/protein,NCBI
145447,ABHD12B,gene/protein,NCBI
146862,UNC45B,gene/protein,NCBI
147463,ANKRD29,gene/protein,NCBI
148022,TICAM1,gene/protein,NCBI
148266,ZNF569,gene/protein,NCBI
148789,B3GALNT2,gene/protein,NCBI
149563,SRARP,gene/protein,NCBI
150483,TEKT4,gene/protein,NCBI
151636,DTX3L,gene/protein,NCBI
151647,TAFA4,gene/protein,NCBI
152273,FGD5,gene/protein,NCBI
157680,VPS13B,gene/protein,NCBI
158056,MAMDC4,gene/protein,NCBI
159195,USP54,gene/protein,NCBI
160897,GPR180,gene/protein,NCBI
161424,NOP9,gene/protein,NCBI
164656,TMPRSS6,gene/protein,NCBI
164781,DAW1,gene/protein,NCBI
165904,XIRP1,gene/protein,NCBI
167465,ZNF366,gene/protein,NCBI
170575,GIMAP1,gene/protein,NCBI
171019,ADAMTS19,gene/protein,NCBI
196403,DTX3,gene/protein,NCBI
200315,APOBEC3A,gene/protein,NCBI
203328,SUSD3,gene/protein,NCBI
219749,ZNF25,gene/protein,NCBI
220929,ZNF438,gene/protein,NCBI
221074,SLC39A12,gene/protein,NCBI
221078,NSUN6,gene/protein,NCBI
221393,ADGRF4,gene/protein,NCBI
221458,KIF6,gene/protein,NCBI
221687,RNF182,gene/protein,NCBI
221749,PXDC1,gene/protein,NCBI
221914,GPC2,gene/protein,NCBI
222389,BEND7,gene/protein,NCBI
252983,STXBP4,gene/protein,NCBI
253012,HEPACAM2,gene/protein,NCBI
254122,SNX32,gene/protein,NCBI
256714,MAP7D2,gene/protein,NCBI
256957,HEATR9,gene/protein,NCBI
257044,CATSPERE,gene/protein,NCBI
259173,ALS2CL,gene/protein,NCBI
259282,BOD1L1,gene/protein,NCBI
267004,PGBD3,gene/protein,NCBI
282973,JAKMIP3,gene/protein,NCBI
283120,H19,gene/protein,NCBI
283310,OTOGL,gene/protein,NCBI
283849,EXOC3L1,gene/protein,NCBI
284119,CAVIN1,gene/protein,NCBI
284615,ANKRD34A,gene/protein,NCBI
284996,RNF149,gene/protein,NCBI
286053,NSMCE2,gene/protein,NCBI
317772,H2AC21,gene/protein,NCBI
337975,KRTAP20-1,gene/protein,NCBI
337977,KRTAP21-1,gene/protein,NCBI
338321,NLRP9,gene/protein,NCBI
338323,NLRP14,gene/protein,NCBI
339327,ZNF546,gene/protein,NCBI
339976,TRIML1,gene/protein,NCBI
340205,TREML1,gene/protein,NCBI
342908,ZNF404,gene/protein,NCBI
343450,KCNT2,gene/protein,NCBI
345274,SLC10A6,gene/protein,NCBI
348180,CTU2,gene/protein,NCBI
348654,GEN1,gene/protein,NCBI
348793,WDR53,gene/protein,NCBI
374955,SPATA21,gene/protein,NCBI
374977,MROH7,gene/protein,NCBI
375444,C5orf34,gene/protein,NCBI
378938,MALAT1,gene/protein,NCBI
386681,KRTAP10-8,gene/protein,NCBI
387119,CEP85L,gene/protein,NCBI
388387,LINC00671,gene/protein,NCBI
389197,C4orf50,gene/protein,NCBI
389400,GFRAL,gene/protein,NCBI
400224,PLEKHD1,gene/protein,NCBI
400500,BCAR4,gene/protein,NCBI
404037,HAPLN4,gene/protein,NCBI
404281,YY2,gene/protein,NCBI
406894,MIR101-2,gene/protein,NCBI
406902,MIR10A,gene/protein,NCBI
406903,MIR10B,gene/protein,NCBI
406913,MIR126,gene/protein,NCBI
406914,MIR127,gene/protein,NCBI
406921,MIR132,gene/protein,NCBI
406933,MIR141,gene/protein,NCBI
406937,MIR145,gene/protein,NCBI
406938,MIR146A,gene/protein,NCBI
406943,MIR152,gene/protein,NCBI
406984,MIR200B,gene/protein,NCBI
406985,MIR200C,gene/protein,NCBI
406988,MIR205,gene/protein,NCBI
406989,MIR206,gene/protein,NCBI
406996,MIR214,gene/protein,NCBI
407006,MIR221,gene/protein,NCBI
407007,MIR222,gene/protein,NCBI
407013,MIR24-2,gene/protein,NCBI
407021,MIR29A,gene/protein,NCBI
407027,MIR301A,gene/protein,NCBI
442909,MIR342,gene/protein,NCBI
442910,MIR345,gene/protein,NCBI
474170,LRRC37A2,gene/protein,NCBI
554202,MIR31HG,gene/protein,NCBI
554210,MIR429,gene/protein,NCBI
574442,MIR489,gene/protein,NCBI
644246,KANSL1-AS1,gene/protein,NCBI
645249,MNX1-AS1,gene/protein,NCBI
647979,NORAD,gene/protein,NCBI
100128252,ZNF667-AS1,gene/protein,NCBI
100506658,OCLN,gene/protein,NCBI
202,CRYBG1,gene/protein,NCBI
216,ALDH1A1,gene/protein,NCBI
220,ALDH1A3,gene/protein,NCBI
356,FASLG,gene/protein,NCBI
402,ARL2,gene/protein,NCBI
434,ASIP,gene/protein,NCBI
740,MRPL49,gene/protein,NCBI
843,CASP10,gene/protein,NCBI
875,CBS,gene/protein,NCBI
1017,CDK2,gene/protein,NCBI
1028,CDKN1C,gene/protein,NCBI
1191,CLU,gene/protein,NCBI
1207,CLNS1A,gene/protein,NCBI
1280,COL2A1,gene/protein,NCBI
1491,CTH,gene/protein,NCBI
1493,CTLA4,gene/protein,NCBI
1630,DCC,gene/protein,NCBI
