slug,title,letter,url,alt_titles
chromoblastomycosis-pathology,Chromoblastomycosis pathology,C,https://dermnetnz.org/topics/chromoblastomycosis-pathology,Chromomycosis pathology
chronic-urticaria,Chronic autoimmune urticaria,C,https://dermnetnz.org/topics/chronic-urticaria,Chronic urticaria
leprosy,Chronic bacterial infection with Mycobacterium leprae,C,https://dermnetnz.org/topics/leprosy,Hansen disease | Mycobacterium leprae infection
discoid-lupus-erythematosus,Chronic cutaneous lupus erythematosus,C,https://dermnetnz.org/topics/discoid-lupus-erythematosus,Discoid lupus erythematosus
chronic-granulomatous-disease,Chronic granulomatous disease,C,https://dermnetnz.org/topics/chronic-granulomatous-disease,Chronic septic granulomatosis | Congenital dysphagocytosis
chronic-pruritus-of-unknown-origin,Chronic idiopathic pruritus,C,https://dermnetnz.org/topics/chronic-pruritus-of-unknown-origin,Chronic itch of unknown aetiology | Generalised pruritus of unknown origin
chronic-spontaneous-urticaria,Chronic idiopathic urticaria,C,https://dermnetnz.org/topics/chronic-spontaneous-urticaria,Chronic spontaneous urticaria
chronic-inducible-urticaria,Chronic inducible urticaria,C,https://dermnetnz.org/topics/chronic-inducible-urticaria,Physical urticaria
nomidcinca-syndrome,Chronic infantile neurological,C,https://dermnetnz.org/topics/nomidcinca-syndrome,Cutaneous and articular syndrome | Neonatal-onset multisystem inflammatory disease | NOMID/CINCA syndrome
uraemic-pruritus,Chronic kidney disease associated pruritus,C,https://dermnetnz.org/topics/uraemic-pruritus,Uraemic pruritus
pityriasis-lichenoides,Chronic pityriasis lichenoides,C,https://dermnetnz.org/topics/pityriasis-lichenoides,Mucha-Habermann disease | Pityriasis lichenoides
chronic-plaque-psoriasis,Chronic plaque psoriasis,C,https://dermnetnz.org/topics/chronic-plaque-psoriasis,Plaque psoriasis | Psoriasis Vulgaris
radiation-dermatitis-pathology,Chronic radiodermatitis pathology,C,https://dermnetnz.org/topics/radiation-dermatitis-pathology,Radiation dermatitis pathology
majeed-syndrome,Chronic recurrent multifocal osteomyelitis congenital dyserythropoietic anaemia and neutrophilic dermatosis,C,https://dermnetnz.org/topics/majeed-syndrome,Majeed syndrome
chronic-superficial-scaly-dermatitis,Chronic superficial dermatitis,C,https://dermnetnz.org/topics/chronic-superficial-scaly-dermatitis,Chronic superficial scaly dermatitis | Chronic superficial scaly dermatitis of Calnan and Meara | Digitate dermatosis | Persistent superficial scaly dermatitis | Small plaque parapsoriasis
chronic-ulcerative-stomatitis,Chronic ulcerative stomatitis,C,https://dermnetnz.org/topics/chronic-ulcerative-stomatitis,
morbihan-disease,Chronic upper facial erythematous oedema,C,https://dermnetnz.org/topics/morbihan-disease,Lymphoedematous rosacea | Morbihan disease | Morbihan syndrome | Morbus Morbihan | Persistent solid facial oedema | Rosaceous lymphoedema
perpendicular-white-lines-dermoscopy,Chrysalids,C,https://dermnetnz.org/topics/perpendicular-white-lines-dermoscopy,Chrysalis structures | Cystalline structures | Perpendicular white lines dermoscopy | Polarising white lines | Shiny white streaks
chrysanthemum,Chrysanthemum,C,https://dermnetnz.org/topics/chrysanthemum,X dendranthema
feverfew,Chrysanthemum parthenium,C,https://dermnetnz.org/topics/feverfew,Tanacetum parthenium
ciclosporin,Ciclosporin A,C,https://dermnetnz.org/topics/ciclosporin,CSA | CYA | Cyclosporine A | Gengraf | Neoral | Sandimmune
bed-bugs,Cimex lectularius bites,C,https://dermnetnz.org/topics/bed-bugs,
melatonin,Circadin,C,https://dermnetnz.org/topics/melatonin,Melatonin | Natrol
listeriosis,Circling disease,C,https://dermnetnz.org/topics/listeriosis,Infection due to listeria monocytogenes | Listerial infection
circumscribed-palmar-hypokeratosis,Circumscribed palmar hypokeratosis,C,https://dermnetnz.org/topics/circumscribed-palmar-hypokeratosis,
citron,Citrus apple,C,https://dermnetnz.org/topics/citron,Citrus medica
lime,Citrus latifolia,C,https://dermnetnz.org/topics/lime,
clapo-syndrome,CLAPO syndrome,C,https://dermnetnz.org/topics/clapo-syndrome,
melanoma-in-situ,Clark level 1 melanoma,C,https://dermnetnz.org/topics/melanoma-in-situ,In-situ melanoma | Melanoma in situ | Stage 0 melanoma
clascoterone,Clascoterone,C,https://dermnetnz.org/topics/clascoterone,
langerhans-cell-histiocytosis,Class I histiocytosis,C,https://dermnetnz.org/topics/langerhans-cell-histiocytosis,Differentiated progressive histiocytosis | Langerhans cell disease | Langerhans cell histiocytosis
non-langerhans-cell-histiocytosis,Class II histiocytosis,C,https://dermnetnz.org/topics/non-langerhans-cell-histiocytosis,Non-Langerhans cell histiocytosis
malignant-histiocytoses,Class III histocytoses,C,https://dermnetnz.org/topics/malignant-histiocytoses,Malignant histiocytoses
congenital-adrenal-hyperplasia,Classic congenital adrenal hyperplasia,C,https://dermnetnz.org/topics/congenital-adrenal-hyperplasia,Congenital adrenal hyperplasia
clear-cell-fibrous-papule-pathology,Clear cell fibrous papule pathology,C,https://dermnetnz.org/topics/clear-cell-fibrous-papule-pathology,
clear-cell-mesenchymal-neoplasm-pathology,Clear cell mesenchymal neoplasm pathology,C,https://dermnetnz.org/topics/clear-cell-mesenchymal-neoplasm-pathology,DDCCMN pathology | Distinctive dermal clear cell mesenchymal neoplasm pathology
clindamycin,Clindagel,C,https://dermnetnz.org/topics/clindamycin,Clindamax | Clindamycin | Clindamycin hydrochloride | Clindamycin phosphate | Duac
clinical-images-supplied-to-dermnet,Clinical images supplied to DermNet,C,https://dermnetnz.org/topics/clinical-images-supplied-to-dermnet,
image-acquisition-in-dermatology,Clinical imaging,C,https://dermnetnz.org/topics/image-acquisition-in-dermatology,How to take clinical photographs | Image acquisition in dermatology | Photography in dermatology
clinical-study-experience-with-diclofenac-gel-for-actinic-keratoses,Clinical trials of diclofenac gel for actinic keratoses,C,https://dermnetnz.org/topics/clinical-study-experience-with-diclofenac-gel-for-actinic-keratoses,
female-genital-cosmetic-surgery,Clitoral hoodplasty,C,https://dermnetnz.org/topics/female-genital-cosmetic-surgery,Female genital cosmetic surgery | Hymenoplasty | Labiaplasty | Perineoplasty | Revirgination | Vaginoplasty | Vulvar lipoplasty | Vulvoplasty
clofazimine,Clofazimine,C,https://dermnetnz.org/topics/clofazimine,Riminophenazine dye
patch-tests,Closed patch test,C,https://dermnetnz.org/topics/patch-tests,Contact allergy testing | Patch testing | Patch tests
textile-contact-dermatitis,Clothing dermatitis,C,https://dermnetnz.org/topics/textile-contact-dermatitis,Textile contact dermatitis
cytomegalovirus-infection-pathology,CMV pathology,C,https://dermnetnz.org/topics/cytomegalovirus-infection-pathology,Cytomegalovirus infection pathology
coagulase-negative-staphylococci,Coagulase negative staphylococci,C,https://dermnetnz.org/topics/coagulase-negative-staphylococci,Non-pathogenic staphylococci | Staphylococcus coagulase negative
coal-tar,Coal tar treatment,C,https://dermnetnz.org/topics/coal-tar,Crude coal tar treatments
coccidioidomycosis-pathology,Coccidioidomycosis pathology,C,https://dermnetnz.org/topics/coccidioidomycosis-pathology,Pathology of disseminated coccidioidomycosis involving skin
cockayne-syndrome,Cockayne syndrome,C,https://dermnetnz.org/topics/cockayne-syndrome,
coconut-diethanolamide-allergy,Coconut diethanolamide allergy,C,https://dermnetnz.org/topics/coconut-diethanolamide-allergy,
gluten-enteropathy-in-patients-with-dermatitis-herpetiformis,Coeliac disease,C,https://dermnetnz.org/topics/gluten-enteropathy-in-patients-with-dermatitis-herpetiformis,Gluten enteropathy in patients with dermatitis herpetiformis | Gluten-sensitive enteropathy of coeliac disease
dyskeratosis-congenita,Cole-Engmann-Zinsser syndrome,C,https://dermnetnz.org/topics/dyskeratosis-congenita,Congenital dyskeratosis | Dyskeratosis congenita | Zinsser-Cole-Engman syndrome
collagen,Collagen,C,https://dermnetnz.org/topics/collagen,
connective-tissue-diseases,Collagen vascular diseases,C,https://dermnetnz.org/topics/connective-tissue-diseases,Connective tissue diseases
keratoelastoidosis-marginalis,Collagenous and elastotic marginal plaques of the hands,C,https://dermnetnz.org/topics/keratoelastoidosis-marginalis,Collagenous plaques of hands and feet | Digital papular calcific elastosis | Keratoelastoidosis marginalis | Marginal keratoelastoidosis of the hands
desmoplastic-fibroblastoma-pathology,Collagenous fibroma pathology,C,https://dermnetnz.org/topics/desmoplastic-fibroblastoma-pathology,Desmoplastic fibroblastoma pathology
collodion-baby,Collodion baby,C,https://dermnetnz.org/topics/collodion-baby,Collodion membrane
colloid-milium,Colloid infiltration hyaloma,C,https://dermnetnz.org/topics/colloid-milium,Elastosis colloidalis conglomerate | Miliary colloidoma
colloid-milium-pathology,Colloid milium pathology,C,https://dermnetnz.org/topics/colloid-milium-pathology,
rosin-allergy,Colophony allergy,C,https://dermnetnz.org/topics/rosin-allergy,Rosin allergy
combined-cellular-blue-naevus-and-trichoepithelioma-pathology,Combined cellular blue naevus and trichoepithelioma pathology,C,https://dermnetnz.org/topics/combined-cellular-blue-naevus-and-trichoepithelioma-pathology,
comedonal-acne,Comedonal acne,C,https://dermnetnz.org/topics/comedonal-acne,
comedonal-cyst-pathology,Comedonal cyst pathology,C,https://dermnetnz.org/topics/comedonal-cyst-pathology,Follicular retention cyst pathology
common-terminology-criteria-for-adverse-events-due-to-cancer-therapy,Common terminology criteria for adverse events due to cancer therapy,C,https://dermnetnz.org/topics/common-terminology-criteria-for-adverse-events-due-to-cancer-therapy,
verruca-vulgaris-pathology,Common warts pathology,C,https://dermnetnz.org/topics/verruca-vulgaris-pathology,Verruca vulgaris pathology
complement-deficiencies,Complement deficiency disease,C,https://dermnetnz.org/topics/complement-deficiencies,Deficiency of C1 esterase inhibitor | Hypocomplementaemia
infantile-haemangioma-complications-and-treatment,Complications and treatment of strawberry naevus,C,https://dermnetnz.org/topics/infantile-haemangioma-complications-and-treatment,Infantile haemangioma: Complications and treatment
complications-of-atopic-dermatitis,Complications of atopic dermatitis,C,https://dermnetnz.org/topics/complications-of-atopic-dermatitis,Complications of atopic eczema
compression-therapy,Compression therapy,C,https://dermnetnz.org/topics/compression-therapy,Graduated compression bandaging
compulsive-hand-washing,Compulsive hand washing,C,https://dermnetnz.org/topics/compulsive-hand-washing,Hand-washing dermatitis | Repetitive handwashing
convolutional-neural-networks-in-dermatology,Computer aided detection,C,https://dermnetnz.org/topics/convolutional-neural-networks-in-dermatology,Convolutional neural networks in dermatology | Deep artifical neural network
computer-mouse-dermatitis,Computer mouse dermatitis,C,https://dermnetnz.org/topics/computer-mouse-dermatitis,
targeted-phototherapy,Concentrated phototherapy,C,https://dermnetnz.org/topics/targeted-phototherapy,Focussed phototherapy | Microphototherapy | Targeted phototherapy
conditions-affecting-the-ear-images,Conditions affecting the ear images,C,https://dermnetnz.org/topics/conditions-affecting-the-ear-images,Ear skin problems images
conditions-affecting-the-tongue,Conditions affecting the tongue,C,https://dermnetnz.org/topics/conditions-affecting-the-tongue,Diseases of the tongue
potassium-permanganate,Condy's crystals,C,https://dermnetnz.org/topics/potassium-permanganate,Potassium permanganate
confluent-and-reticulated-papillomatosis,Confluent and reticulate papillomatosis of Gougerot and Carteaud,C,https://dermnetnz.org/topics/confluent-and-reticulated-papillomatosis,Confluent and reticulated papillomatosis | Gougerot Carteaud Syndrome | Gougerot-Carteaud disease
congenital-erythropoietic-porphyria,Congenital erythropoietic porphyria,C,https://dermnetnz.org/topics/congenital-erythropoietic-porphyria,Congenital photosensitive porphyria | Gunther disease | Haematoporphyria congenita | Porphyria erythropoietica | Uroporphyrinogen III synthase deficiency
ichthyosis-prematurity-syndrome,Congenital ichthyosis type 4,C,https://dermnetnz.org/topics/ichthyosis-prematurity-syndrome,Ichthyosis prematurity syndrome | Syndromic congenital ichthyosis
white-sponge-naevus,Congenital leukokeratosis,C,https://dermnetnz.org/topics/white-sponge-naevus,Familial white folded mucosal dysplasia | Hereditary leukokeratosis | Hereditary leukokeratosis of mucosa | Hereditary oral keratosis | Hereditary white sponge naevus | Mucosa oris | Oral epithelial naevus | Oral white sponge naevus | White folded gingivostomatitis | White sponge naevus | White sponge naevus of mucosa | White sponge nevus of mucosa
cloves-syndrome,"Congenital lipomatous overgrowth, vascular malformations, and epidermal naevi",C,https://dermnetnz.org/topics/cloves-syndrome,"Congenital lipomatous overgrowth, vascular, epidermal and skeletal anomalies syndrome"
cutis-marmorata-telangiectatica-congenita,Congenital livedo reticularis,C,https://dermnetnz.org/topics/cutis-marmorata-telangiectatica-congenita,Cutis marmorata telangiectatica congenita | Van Lohuizen syndrome
congenital-malalignment-of-the-great-toenails,Congenital malalignment of great toenail,C,https://dermnetnz.org/topics/congenital-malalignment-of-the-great-toenails,Congenital malalignment of the great toenails | Congenital malalignment syndrome
naevus-of-ota-ito-hori,Congenital oculodermal melanocytosis,C,https://dermnetnz.org/topics/naevus-of-ota-ito-hori,"Itos naevus | Naevus fuscocerulophthalmomaxillaris | Naevus fusoceruleus acromiodeltoideus | Naevus of Ota, naevus of Ito and naevus of Hori | Oculodermal melanocytosis"
pachyonychia-congenita,Congenital pachyonychia,C,https://dermnetnz.org/topics/pachyonychia-congenita,Jadassohn Lewandowsky syndrome | Pachyonychia congenita | Pachyonychia congenita syndrome
bloom-syndrome,Congenital telangiectatic erythema,C,https://dermnetnz.org/topics/bloom-syndrome,Congenital telangiectatic erythema syndrome
temporal-triangular-alopecia,Congenital temporal alopecia,C,https://dermnetnz.org/topics/temporal-triangular-alopecia,Temporal triangular alopecia | Triangular alopecia
juvenile-xanthogranuloma,Congenital xanthoma tuberosum,C,https://dermnetnz.org/topics/juvenile-xanthogranuloma,Juvenile giant cell granuloma | Juvenile xanthogranuloma | Juvenile xanthoma | Naevoxanthoendothelioma | Xanthoma multiplex | Xanthoma naeviforme
conjunctivitis-pathology,Conjunctivitis pathology,C,https://dermnetnz.org/topics/conjunctivitis-pathology,
connective-tissue-naevi,Connective tissue naevus,C,https://dermnetnz.org/topics/connective-tissue-naevi,
disseminated-intravascular-coagulation,Consumptive coagulopathy,C,https://dermnetnz.org/topics/disseminated-intravascular-coagulation,Consumptive thrombohaemorrhagic disorder | Defibrination syndrome | Disseminated intravascular coagulation | Haemorrhagic fibrinogenolysis | Purpura fulminans
contact-allergens,Contact allergens,C,https://dermnetnz.org/topics/contact-allergens,List of contact allergens in DermNetNZ
contact-allergy-to-limonene-and-linalool,Contact allergy to hydroperoxides of limonene and linalool,C,https://dermnetnz.org/topics/contact-allergy-to-limonene-and-linalool,Limonene allergy | Linalool allergy
contact-allergy-to-lauryl-glucoside,Contact allergy to lauryl glucoside,C,https://dermnetnz.org/topics/contact-allergy-to-lauryl-glucoside,Contact dermatitis to lauryl glucoside | Reaction to dodecyl glucoside | Reaction to lauryl polyglucoside
contact-allergy-to-octylisothiazolinone,Contact allergy to octylisothiazolinone,C,https://dermnetnz.org/topics/contact-allergy-to-octylisothiazolinone,OIT allergy
allergy-to-parabens,Contact allergy to parabens,C,https://dermnetnz.org/topics/allergy-to-parabens,
contact-dermatitis,Contact dermatitis,C,https://dermnetnz.org/topics/contact-dermatitis,Contact eczema
eyelid-dermatitis-images,Contact dermatitis of the eyelid images,C,https://dermnetnz.org/topics/eyelid-dermatitis-images,Eyelid dermatitis images
