id,name,def,synonyms,xrefs,is_a,alt_ids,is_obsolete
DERMO:0002585,congenital miliaria crystallina,Disorder due to obstruction of the eccrine sweat gland at the level of the stratum corneum. Pre-natal aetiology.,,,DERMO:0002582,,False
DERMO:0002586,miliaria pustulosa,Disorder due to obstruction of the eccrine sweat gland leading to inflammation and bacterial infection.,,"SNOMEDCT_US_2015_03_01:26988005 ""miliaria pustulosa""|DERMLEX:4786 ""miliaria pustulosa""",DERMO:0002583,,False
DERMO:0002587,altered composition of eccrine sweat,,,,DERMO:0002556,,False
DERMO:0002588,eccrine bromhidrosis,"Bromhidrosis is a condition of abnormal or offensive body odour, originating from the eccrine sweat glands.",,"DERMLEX:4491 ""eccrine bromhidrosis""",DERMO:0002556,,False
DERMO:0002589,eccrine chromhidrosis,Eccrine chromhidrosis refers to the secretion of pigmented/coloured sweat.,,"DERMLEX:4493 ""chromhidrosis""",DERMO:0002556,,False
DERMO:0002590,apocrine chromhidrosis,"Apocrine chromhidrosis refers to the secretion of pigmented (yellow, green or black) sweat. It is a reflection of the rich lipofuscin content of apocrine sweat.",,"DERMLEX:2391 ""apocrine chromhidrosis""",DERMO:0002556,,False
DERMO:0002591,skin disease with sweat as a predisposing influence,,,,DERMO:0002556,,False
DERMO:0002592,granulosis rubra nasi,"Rare inherited condition where hyperhidrosis of the nose is followed by macular erythema; papules and vesicles can also develop. The process may extend to the cheeks, lips and upper chin.",,"SNOMEDCT_US_2015_03_01:22818000 ""granulosis rubra nasi""|DERMLEX:2994 ""granulosis rubra nasi""",DERMO:0002591,,False
DERMO:0002593,keratolysis exfoliativa,"Keratolysis exfoliativa is a common, asymptomatic, superficial desquamative process of palmar and (less often) plantar skin; it usually worsens in warm weather and is occasionally associated with hyperhidrosis. Keratolysis exfoliativa is seen in healthy adults and probably reflects low-grade physical or chemical damage to the thick stratum corneum of volar skin.",dyshidrosis lamellosa sicca|lamellar dyshidrosis|recurrent focal palmar peeling,"SNOMEDCT_US_2015_03_01:239065004 ""keratolysis exfoliativa""",DERMO:0002591,,False
DERMO:0002594,multiple sweat gland abcesses,Multiple sweat gland abscesses represent a rare disorder of newborn infants that is likely due to a secondary staphylococcal infection of miliaria lesions.,periporitis staphylogenes,,DERMO:0002591,,False
DERMO:0002595,apocrine sweat gland disorder,Disorder of the appocrine sweat gland.,,,DERMO:0002556,,False
DERMO:0002596,fox-fordyce disease,"Fox-Fordyce disease is characterised by the development of itchy bumps around the hair follicles of the underarm area, pubic region, and/or around the nipples. It results from inflammation of the aprocrine sweat glands, which are found only in these areas.",apocrine miliaria,"SNOMEDCT_US_2015_03_01:65038009 ""fox-fordyce disease""|DERMLEX:2348 ""fox-fordyce disease""|DOID:1381 ""fox-fordyce disease""|ICD10:L75.2 ""fox-fordyce disease""",DERMO:0002595,,False
DERMO:0002597,mucinosis,,,"SNOMEDCT_US_2015_03_01:11528001 ""mucinosis""",DERMO:0002672,,False
DERMO:0002598,primary cutaneous mucinosis,,,,DERMO:0002597,,False
DERMO:0002599,secondary mucinosis,,,,DERMO:0002597,,False
DERMO:0002600,degenerative-inflammatory mucinosis,,,,DERMO:0002598,,False
DERMO:0002601,hamartomatous-neoplastic mucinosis,,,,DERMO:0002598,,False
DERMO:0002602,diffuse mucinosis,,,,DERMO:0002597,,False
DERMO:0002603,focal mucinosis,,,"DERMLEX:2279 ""focal mucinosis""",DERMO:0002597,,False
DERMO:0002604,dermal mucinosis,,,,DERMO:0002600,,False
DERMO:0002605,scleromyxedema,,generalized and sclerodermoid lichen myxedematosus|papular mucinosis,"SNOMEDCT_US_2015_03_01:111197009 ""scleromyxedema""|SNOMEDCT_US_2015_03_01:402468007 ""scleromyxedema""|DERMLEX:2280 ""papular mucinosis""",DERMO:0002604,,False
DERMO:0002606,lichen myxedematosus mucinosis,,,,DERMO:0002604,,False
DERMO:0002607,discrete papular lichen myxedematosus,,,,DERMO:0002606,,False
DERMO:0002608,acral persistent papular mucinosis,,,"SNOMEDCT_US_2015_03_01:238949006 ""acral persistent papular mucinosis""|DERMLEX:2276 ""acral persistent papular mucinosis""",DERMO:0002606,,False
DERMO:0002609,cutaneous mucinosis of infancy,,,"DERMLEX:2603 ""cutaneous mucinosis of infancy""",DERMO:0002606,,False
DERMO:0002610,nodular lichen myxedematosus mucinosis,,,,DERMO:0002606,,False
DERMO:0002611,self-healing cutaneous mucinosis,,,,DERMO:0002604,,False
DERMO:0002612,juvenile self-healing cutaneous mucinosis,,,,DERMO:0002611,,False
DERMO:0002613,adult self-healing cutaneous mucinosis,,,,DERMO:0002611,,False
DERMO:0002614,scleredema,,scleredema adultorum of buschke,"SNOMEDCT_US_2015_03_01:72967001 ""scleredema""|SNOMEDCT_US_2015_03_01:95323007 ""scleredema""|DERMLEX:2272 ""scleredema""",DERMO:0002604,,False
DERMO:0002615,mucinosis associated with altered thyroid function,,,,DERMO:0002604,,False
DERMO:0002616,localized myxedema,,pre-tibial myxedema,"SNOMEDCT_US_2015_03_01:59909002 ""localized myxedema""",DERMO:0002615,,False
DERMO:0002617,generalized myxedema,,,"DERMLEX:2608 ""generalized myxedema""",DERMO:0002615,,False
DERMO:0002618,reticulated erythematous mucinosis,,midline mucinosis|REM|reticular erythematous mucinosis syndrome,,DERMO:0002604,,False
DERMO:0002619,papulonodular mucinosis associated with autoimmune connective tissue diseases,,,,DERMO:0002604,,False
DERMO:0002620,cutaneous focal mucinosis,,,"SNOMEDCT_US_2015_03_01:110981005 ""cutaneous focal mucinosis""|DERMLEX:2604 ""cutaneous focal mucinosis""",DERMO:0002604,,False
DERMO:0002621,digital mucous cyst,,cutaneous myxoid cust|digital myxoid cyst,"SNOMEDCT_US_2015_03_01:404098005 ""digital mucous cyst""|DERMLEX:4539 ""digital mucous cyst""",DERMO:0000828|DERMO:0002604,DERMO:0000840,False
DERMO:0002622,primary follicular mucinosis,,mucinosis follicularis|pinkus' follicular mucinosis - benign primary form,,DERMO:0002600,,False
DERMO:0002623,amyloidosis,,,"SNOMEDCT_US_2015_03_01:154769007 ""amyloidosis""|SNOMEDCT_US_2015_03_01:17602002 ""amyloidosis""|DOID:9120 ""amyloidosis""|HP:0011034 ""amyloidosis""|ICD10:E85 ""amyloidosis""|MP:0000604 ""amyloidosis""",DERMO:0002672,,False
DERMO:0002624,urticaria-like follicular mucinosis,,,,DERMO:0002622,,False
DERMO:0002625,mucinous nevus,,nevus mucinosus,"DERMLEX:1263 ""mucinous nevus""",DERMO:0002601,,False
DERMO:0002626,myxoma,,,"SNOMEDCT_US_2015_03_01:404082003 ""myxoma""|SNOMEDCT_US_2015_03_01:39143003 ""myxoma""|DERMLEX:1291 ""myxoma""|MP:0003391 ""myxoma""",DERMO:0002601,,False
DERMO:0002627,angiomyxoma,,,"SNOMEDCT_US_2015_03_01:404083008 ""angiomyxoma""|SNOMEDCT_US_2015_03_01:57723004 ""angiomyxoma""|DERMLEX:1370 ""angiomyxoma""",DERMO:0002626,,False
DERMO:0002628,epithelial secondary mucinosis,,,,DERMO:0002599,,False
DERMO:0002629,dermal secondary mucinosis,,,,DERMO:0002599,,False
DERMO:0002630,secondary follicular mucinosis,,,,DERMO:0002599,,False
DERMO:0002631,localized lichen myxedematosus in HIV-infected patients,,,,DERMO:0002606,,False
DERMO:0002632,localized lichen myxedematosus in toxic syndromes,,,,DERMO:0002606,,False
DERMO:0002633,localized lichen myxedematosus and HCV infection,,,,DERMO:0002606,,False
DERMO:0002634,atypical forms of lichen myxedematosus,,,,DERMO:0002606,,False
DERMO:0002635,scleredema diabeticorum,,,"DERMLEX:2272 ""scleredema""",DERMO:0002638,,False
DERMO:0002636,scleredema type 1,,,,DERMO:0002614,,False
DERMO:0002637,scleredema type 2,,,,DERMO:0002614,,False
DERMO:0002638,scleredema type 3,,,,DERMO:0002614,,False
DERMO:0002639,plaque-like cutaneous mucinosis,,,"DERMLEX:2607 ""reticular erythematosus mucinosis""",DERMO:0002618,,False
DERMO:0002640,papulonodular mucinosis associated with lupus erythematosus,,cutaneous lupus mucinosis|papular and nodular mucinosis of gold|papulonodular mucinosis in (systemic) lupus erythematosus,"DERMLEX:2609 ""papulonodular mucinosis associated with lupus erythematosus""",DERMO:0002619,,False
DERMO:0002641,miscellaneous dermal mucinosis,,,,DERMO:0002604,,False
DERMO:0002642,neuropathia mucinosa cutanea,,,,DERMO:0002641,,False
DERMO:0002643,atypical tuberous myxedema,,,,DERMO:0002641,,False
DERMO:0002644,perifollicular mucinosis,,,,DERMO:0002641,,False
DERMO:0002645,eccrine mucinosis,,,,DERMO:0002641,,False
DERMO:0002646,familial papular mucinosis,,,,DERMO:0002641,,False
DERMO:0002647,primary localized cutaneous amyloidosis,,,"SNOMEDCT_US_2015_03_01:61985005 ""primary localized cutaneous amyloidosis""|SNOMEDCT_US_2015_03_01:282834007 ""primary localized cutaneous amyloidosis""|DERMLEX:2931 ""cutaneous amyloidosis""",DERMO:0002664,,False
DERMO:0002648,secondary cutaneous amyloidosis,,,,DERMO:0002664,,False
DERMO:0002649,systemic amyloidosis,,,"SNOMEDCT_US_2015_03_01:89449005 ""systemic amyloidosis""",DERMO:0002623,,False
DERMO:0002650,primary systemic amyloidosis,,AL amyloidosis,"DERMLEX:2470 ""primary systemic amyloidosis""",DERMO:0002649,,False
DERMO:0002651,secondary systemic amyloidosis,,AA amyloidosis,"DERMLEX:2632 ""secondary systemic amyloidosis""|ICD10:E85.3 ""secondary systemic amyloidosis""",DERMO:0002649,,False
DERMO:0002652,macular amyloidosis,,,"DERMLEX:2622 ""macular amyloidosis""",DERMO:0002647,,False
DERMO:0002653,lichen amyloidosis,,lichen amyloidosus,"SNOMEDCT_US_2015_03_01:61985005 ""lichen amyloidosis""|SNOMEDCT_US_2015_03_01:282834007 ""lichen amyloidosis""|DERMLEX:2623 ""lichen amyloidosis""",DERMO:0002647,,False
DERMO:0002654,nodular amyloidosis,,,"SNOMEDCT_US_2015_03_01:402462008 ""nodular amyloidosis""|DERMLEX:2624 ""nodular amyloidosis""",DERMO:0002647,,False
DERMO:0002655,friction amyloidosis,,,"DERMLEX:3817 ""friction amyloidosis""",DERMO:0002647,,False
DERMO:0002656,biphasic amyloidosis,,,"DERMLEX:4550 ""biphasic amyloidosis""",DERMO:0002647,,False
DERMO:0002657,dyschromic amyloidosis,,dyschromic amyloidosis cutis,,DERMO:0000380|DERMO:0002647,,False
DERMO:0002658,hemodialysis-associated amyloidosis,,,"SNOMEDCT_US_2015_03_01:32599008 ""hemodialysis-associated amyloidosis""|DERMLEX:2634 ""hemodialysis-associated amyloidosis""",DERMO:0002649,,False
DERMO:0002659,inherited form of amyloidosis,,genetic form of amyloidosis,,DERMO:0002649,,False
DERMO:0002660,familial amyloid polyneuropathy,,,"SNOMEDCT_US_2015_03_01:42295001 ""familial amyloid polyneuropathy""|DERMLEX:2630 ""familial amyloid polyneuropathy""",DERMO:0002659,,False
DERMO:0002661,"familial amyloidosis, finnish type",,,,DERMO:0002659,,False
DERMO:0002662,cutaneous amyloidosis as a finding in skin tumor,,,,DERMO:0002648,,False
DERMO:0002663,cutaneous amyloidosis as a finding following PUVA therapy,,,,DERMO:0002648,,False
DERMO:0002664,organ-limited amyloidosis,,localized amyloidosis,"ICD10:E85.4 ""organ-limited amyloidosis""",DERMO:0002623,,False
DERMO:0002665,endocrine amyloidosis,,,,DERMO:0002664,,False
DERMO:0002666,cerebral amyloidosis,,,,DERMO:0002664,,False
DERMO:0002667,medullary carcinoma of the thyroid,,,,DERMO:0000622,DERMO:0002050,False
DERMO:0002668,insulinoma,,,"SNOMEDCT_US_2015_03_01:25324008 ""insulinoma""|SNOMEDCT_US_2015_03_01:302822000 ""insulinoma""|DOID:3892 ""insulinoma""|HP:0012197 ""insulinoma""|OMIM:606960 ""insulinoma""",DERMO:0000622,,False
DERMO:0002669,type 2 diabetes mellitus,,,"SNOMEDCT_US_2015_03_01:44054006 ""type 2 diabetes mellitus""|DOID:9352 ""type 2 diabetes mellitus""",DERMO:0000622,,False
DERMO:0002670,alzheimer's disease,,,"SNOMEDCT_US_2015_03_01:73768007 ""alzheimer's disease""|SNOMEDCT_US_2015_03_01:154998003 ""alzheimer's disease""|SNOMEDCT_US_2015_03_01:267688001 ""alzheimer's disease""|SNOMEDCT_US_2015_03_01:26929004 ""alzheimer's disease""|DOID:10652 ""alzheimer's disease""",DERMO:0002666,,False
DERMO:0002672,deposition disease,,,,DERMO:0000107,,False
DERMO:0002673,gout,,urate crystal arthropathy|urate deposition disease,"SNOMEDCT_US_2015_03_01:90560007 ""gout""|DERMLEX:2594 ""gout""|DOID:13189 ""gout""|HP:0001997 ""gout""|ICD10:M10 ""gout""",DERMO:0002672,,False
DERMO:0002674,pseudogout,,calcium gout|calcium pyrophosphate disease|chondrocalcinosis,"SNOMEDCT_US_2015_03_01:60782007 ""pseudogout""|SNOMEDCT_US_2015_03_01:156881000 ""pseudogout""|SNOMEDCT_US_2015_03_01:201637001 ""pseudogout""|SNOMEDCT_US_2015_03_01:201624004 ""pseudogout""|SNOMEDCT_US_2015_03_01:239834007 ""pseudogout""|SNOMEDCT_US_2015_03_01:268142006 ""pseudogout""|DERMLEX:4447 ""pseudogout""|DOID:1156 ""pseudogout""|HP:0000934 ""pseudogout""",DERMO:0002672,,False
DERMO:0002676,colloid milium,,colloid degeneration of the skin|elastosis colloidalis conglomerata|miliary colloidoma,"SNOMEDCT_US_2015_03_01:145009 ""colloid milium""|SNOMEDCT_US_2015_03_01:402684002 ""colloid milium""|DERMLEX:4091 ""colloid milium""",DERMO:0002672|DERMO:0002885,,False
DERMO:0002677,mucopolysaccharidosis,,,"SNOMEDCT_US_2015_03_01:11380006 ""mucopolysaccharidosis""|SNOMEDCT_US_2015_03_01:190936000 ""mucopolysaccharidosis""|SNOMEDCT_US_2015_03_01:267452003 ""mucopolysaccharidosis""|DOID:12798 ""mucopolysaccharidosis""",DERMO:0002672,,False
DERMO:0002679,plate-like osteoma cutis,,,"DERMLEX:4730 ""plate-like osteoma cutis""",DERMO:0000666,,False
DERMO:0002680,x-linked reticulate pigmentary disorder with systemic manifestations,,,,DERMO:0000362,,False
DERMO:0002681,gout by the overproduction of uric acid,,,,DERMO:0002673,,False
DERMO:0002682,gout by decreased excretion of uric acid,,,,DERMO:0002673,,False
DERMO:0002683,asymptomatic hyperuricemia,,,"SNOMEDCT_US_2015_03_01:190920002 ""asymptomatic hyperuricemia""",DERMO:0002673,,False
DERMO:0002684,acute gouty arthritis,,podagra,"SNOMEDCT_US_2015_03_01:24595009 ""acute gouty arthritis""|SNOMEDCT_US_2015_03_01:36009009 ""acute gouty arthritis""|HP:0001854 ""acute gouty arthritis""",DERMO:0002673,,False
DERMO:0002685,intercritical gout,,,"SNOMEDCT_US_2015_03_01:81875004 ""intercritical gout""|SNOMEDCT_US_2015_03_01:283839008 ""intercritical gout""",DERMO:0002673,,False
DERMO:0002686,chronic tophaceous gout,,,"SNOMEDCT_US_2015_03_01:73877009 ""chronic tophaceous gout""",DERMO:0002673,,False
DERMO:0002687,adult colloid milium,,,,DERMO:0002676,,False
DERMO:0002688,juvenile colloid milium,,,"SNOMEDCT_US_2015_03_01:238877001 ""juvenile colloid milium""|DERMLEX:2974 ""juvenile colloid milium""",DERMO:0002676,,False
DERMO:0002689,pigmented colloid milium,,,,DERMO:0002676,,False
DERMO:0002690,nodular colloid milium,,,,DERMO:0002676,,False
DERMO:0002691,"mucopolysaccharidosis 1, hurler type",,MPS 1 H,,DERMO:0002677,,False
DERMO:0002692,"mucopolysaccharidosis 1, hurler/scheie type",,MPS 1 H/S,,DERMO:0002677,,False
DERMO:0002693,"mucopolysaccharidosis 1, scheie type",,MPS 1 S,,DERMO:0002677,,False
DERMO:0002694,"mucopolysaccharidosis 2, hunter type",,MPS 2,,DERMO:0002677,,False
DERMO:0002695,mucopolysaccharidosis 3,,MPS 3,"DERMLEX:4460 ""mucopolysaccharidosi""",DERMO:0002677,,False
DERMO:0002696,mucopolysaccharidosis 3A,,MPS 3 sanfilippo A,,DERMO:0002695,,False
